job_id,node_id,base_duration,effective_duration,friction_multiplier,n_servers,wait_time,trial_id
job_19.36,SMALL_EXP,0.08916511876106543,4.538504544938231,50.900000000000006,999,0.0,0
job_19.36,PROTO,1.4823427645800449,1.5564599028090471,1.05,2,0.0,0
job_27.13,SMALL_EXP,0.12300963004620723,6.2611901693519485,50.900000000000006,999,0.0,0
job_27.13,PROTO,0.1876234996560299,0.1970046746388314,1.05,2,0.0,0
job_29.65,SMALL_EXP,0.4133695487849012,21.040510033151474,50.900000000000006,999,0.0,0
job_29.65,PROTO,24.859039970414845,26.10199196893559,1.05,2,0.0,0
job_33.24,SMALL_EXP,0.5544854714693933,28.223310497792124,50.900000000000006,999,0.0,0
job_33.24,PROTO,11.042879584907254,11.595023564152617,1.05,2,15.325466584596171,0
job_37.42,SMALL_EXP,0.5871634080864272,29.88661747159915,50.900000000000006,999,0.0,0
job_37.42,PROTO,5.444571063473272,5.716799616646935,1.05,2,21.078558278789544,0
job_41.79,SMALL_EXP,0.5935480616846004,30.211596339746162,50.900000000000006,999,0.0,0
job_41.79,PROTO,31.59038300377621,33.16990215396502,1.05,2,22.093212667670073,0
job_17.88,SMALL_EXP,1.3417193789447448,68.29351638828751,50.900000000000006,999,0.0,0
job_17.88,PROTO,20.442437246547776,21.464559108875164,1.05,2,41.09414888540027,0
job_27.99,SMALL_EXP,0.1480092687492204,7.53367177933532,50.900000000000006,999,0.0,0
job_27.99,PROTO,129.5510926155238,136.02864724629998,1.05,2,0.0,0
job_53.35,SMALL_EXP,0.6614324368773823,33.66691103705876,50.900000000000006,999,0.0,0
job_53.35,PROTO,32.712085853645235,34.3476901463275,1.05,2,61.71539345916162,0
job_80.99,SMALL_EXP,0.2040711764718055,10.387222882414902,50.900000000000006,999,0.0,0
job_80.99,PROTO,1.125245317410601,1.181507583281131,1.05,2,91.70461566954545,0
job_33.54,SMALL_EXP,1.1884857001663751,60.4939221384685,50.900000000000006,999,0.0,0
job_33.54,PROTO,6.134776892732864,6.4415157373695076,1.05,2,90.23338990823935,0
job_80.54,SMALL_EXP,0.1783070546380329,9.075829081075875,50.900000000000006,999,0.0,0
job_80.54,PROTO,27.40676504201238,28.777103294113,1.05,2,81.93757980950747,0
job_78.38,SMALL_EXP,0.5157833805962837,26.253374072350844,50.900000000000006,999,0.0,0
job_78.38,PROTO,10.37067104181082,10.889204593901361,1.05,2,95.7029848244076,0
job_60.77,SMALL_EXP,0.8885857484629739,45.229014596765374,50.900000000000006,999,0.0,0
job_60.77,PROTO,10.062764526132295,10.56590275243891,1.05,2,105.22370024311638,0
job_78.82,SMALL_EXP,0.42494895000027333,21.629901555013916,50.900000000000006,999,0.0,0
job_78.82,PROTO,30.593175957247915,32.12283475511031,1.05,2,90.25016850785849,0
job_87.15,SMALL_EXP,0.37584100199044684,19.130307001313746,50.900000000000006,999,0.0,0
job_87.15,PROTO,12.78134237776753,13.420409496655907,1.05,2,115.50666780859845,0
job_94.00,SMALL_EXP,0.4152027716477228,21.133821076869094,50.900000000000006,999,0.0,0
job_94.00,PROTO,54.60279746111502,57.33293733417077,1.05,2,120.07686370357328,0
job_31.69,SMALL_EXP,1.5107581539813808,76.8975900376523,50.900000000000006,999,0.0,0
job_31.69,PROTO,68.68669137244953,72.121025941072,1.05,2,114.23567897500084,0
job_89.91,SMALL_EXP,0.5380108744535078,27.384753509683552,50.900000000000006,999,0.0,0
job_89.91,PROTO,8.42278866797406,8.843928101372764,1.05,2,175.25012976790208,0
job_112.94,SMALL_EXP,0.1374594739819639,6.996687225681963,50.900000000000006,999,0.0,0
job_112.94,PROTO,2.3110376509025556,2.4265895334476837,1.05,2,181.44510741767408,0
job_4.74,SMALL_EXP,2.2644300569261713,115.25948989754212,50.900000000000006,999,0.0,0
job_4.74,PROTO,0.03645983690218609,0.0382828287472954,1.05,2,183.81090208926435,0
job_50.47,SMALL_EXP,1.354208733095777,68.92922451457505,50.900000000000006,999,0.0,0
job_50.47,PROTO,9.440540696315217,9.912567731130979,1.05,2,175.55131212896603,0
job_118.49,SMALL_EXP,0.1691179035642601,8.608101291420839,50.900000000000006,999,0.0,0
job_118.49,PROTO,6.270087984258147,6.583592383471055,1.05,2,177.76074339131947,0
job_26.18,SMALL_EXP,1.853464389179352,94.34133740922903,50.900000000000006,999,0.0,0
job_26.18,PROTO,10.022924579894102,10.524070808888808,1.05,2,183.32777579989846,0
job_99.01,SMALL_EXP,0.6032076806485877,30.703270945013116,50.900000000000006,999,0.0,0
job_99.01,PROTO,0.9470515374997311,0.9944041143747178,1.05,2,184.658297622982,0
job_14.67,SMALL_EXP,2.2480661559411157,114.4265673374028,50.900000000000006,999,0.0,0
job_14.67,PROTO,12.243755552851821,12.855943330494412,1.05,2,182.34363712842034,0
job_70.51,SMALL_EXP,1.249061703758872,63.577240721326596,50.900000000000006,999,0.0,0
job_70.51,PROTO,2.3445532160741207,2.461780876877827,1.05,2,190.2092726733066,0
job_14.60,SMALL_EXP,2.2684807142968944,115.46566835771193,50.900000000000006,999,0.0,0
job_14.60,PROTO,14.513657244752457,15.239340106990081,1.05,2,185.29771648144128,0
job_97.16,SMALL_EXP,0.7541430365392324,38.38588055984693,50.900000000000006,999,0.0,0
job_97.16,PROTO,0.20572807693583173,0.21601448078262334,1.05,2,195.06003262461283,0
job_48.50,SMALL_EXP,1.7609481391847353,89.63226028450303,50.900000000000006,999,0.0,0
job_48.50,PROTO,4.545750308826427,4.773037824267748,1.05,2,192.69459234288246,0
job_12.96,SMALL_EXP,0.6819714154772092,34.71234504778995,50.900000000000006,999,0.0,1
job_12.96,PROTO,6.821549242775986,7.162626704914786,1.05,2,35.920116776012335,1
job_16.26,SMALL_EXP,0.6458805347696417,32.87531921977477,50.900000000000006,999,0.0,1
job_16.26,PROTO,26.285863150110337,27.600156307615855,1.05,2,41.623627426365054,1
job_0.25,SMALL_EXP,1.234186117349914,62.82007337311063,50.900000000000006,999,0.0,1
job_0.25,PROTO,2.101851211624672,2.2069437722059058,1.05,2,55.28571137694031,1
job_40.45,SMALL_EXP,0.06441135152971209,3.2785377928623456,50.900000000000006,999,0.0,1
job_40.45,PROTO,45.881186555709476,48.17524588349495,1.05,2,29.35360403267159,1
job_59.96,SMALL_EXP,0.0737254473688004,3.752625271071941,50.900000000000006,999,0.0,1
job_59.96,PROTO,2.845032608104549,2.9872842385097766,1.05,2,56.855071734836976,1
job_53.51,SMALL_EXP,0.5999591792822245,30.53792222546523,50.900000000000006,999,0.0,1
job_53.51,PROTO,3.455367438743847,3.6281358106810395,1.05,2,37.20341233138997,1
bundle_BUNDLE_1,SMALL_EXP,0.22110178512113415,11.25408086266573,50.900000000000006,999,0.0,1
bundle_BUNDLE_1,PROTO,3.4332879306799087,3.6049523272139044,1.05,2,19.297352155684777,1
job_25.23,SMALL_EXP,0.0529923324996137,2.6973097242303377,50.900000000000006,999,0.0,1
job_25.23,PROTO,0.9745032962804955,1.0232284610945204,1.05,2,0.0,1
job_35.19,SMALL_EXP,0.08769120660295368,4.463482416090343,50.900000000000006,999,0.0,1
job_35.19,PROTO,17.150217373551506,18.00772824222908,1.05,2,0.0,1
job_11.71,SMALL_EXP,0.44506593778912484,22.653856233466456,50.900000000000006,999,0.0,1
job_11.71,PROTO,28.69212030101392,30.126726316064616,1.05,2,0.0,1
job_31.93,SMALL_EXP,0.16482319289648747,8.389500518431213,50.900000000000006,999,0.0,1
job_31.93,PROTO,14.684562975001786,15.418791123751875,1.05,2,17.338158421335784,1
job_41.93,SMALL_EXP,0.01838560020866356,0.9358270506209754,50.900000000000006,999,0.0,1
job_41.93,PROTO,18.190258959041362,19.099771906993432,1.05,2,21.63191646984101,1
